id,pays,code_insee,commune,departement,region,org_lon,org_lat,org_precision,org_methode,org_adresse,org_source,ctrl_lieu,ctrl_lon,ctrl_lat,ctrl_precision,drapeaux
2023-06cdeef8-1,FR,94046,Maisons-Alfort,94,11,2.4400,48.8017,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4400,48.8017,commune,
2023-5f090ced-1,FR,92050,Nanterre,92,11,2.2018,48.8974,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2018,48.8974,commune,
2023-59833e77-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-a47c745c-1,KR,,,,,127.7669,35.9078,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-a550917b-1,FR,93070,Saint-Ouen-sur-Seine,93,11,2.3329,48.9118,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3329,48.9118,commune,
2023-7c3accd4-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,
2023-ebf76923-1,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2628,48.8240,commune,
2023-ebf76923-2,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2628,48.8240,commune,
2023-4920f5c2-1,US,,,,,-95.7129,37.0902,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-5fcb22b8-1,US,,,,,-95.7129,37.0902,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-fb738e44-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-ca311956-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-16c440b2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-17135f91-1,FR,45234,Orléans,45,24,1.9122,47.8734,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.9122,47.8734,commune,
2023-9c7940b7-1,FR,91377,Massy,91,11,2.2696,48.7263,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2696,48.7263,commune,
2023-cee63e5f-1,FR,29232,Quimper,29,53,-4.0972,47.9982,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-4.0972,47.9982,commune,
2023-adf4b692-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-3c733c48-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2023-3c733c48-2,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2023-e9952099-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-e9952099-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-e9952099-3,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-378eda6f-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-adf4b692-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-28fe9ce8-1,FR,59163,Croix,59,32,3.1550,50.6754,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1550,50.6754,commune,
2023-323ff4aa-1,FR,49007,Angers,49,52,-0.5629,47.4819,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5629,47.4819,commune,
2023-323ff4aa-2,FR,49007,Angers,49,52,-0.5629,47.4819,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5629,47.4819,commune,
2023-2ee2191b-1,FR,67482,Strasbourg,67,44,7.7621,48.5691,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,7.7621,48.5691,commune,
2023-f42e6ade-1,BZ,,,,,-88.4976,17.1899,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-e5649cde-1,BZ,,,,,-88.4976,17.1899,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-157ef4e6-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-ff590f61-1,FR,92046,Malakoff,92,11,2.2943,48.8170,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2943,48.8170,commune,
2023-fe56deea-1,FR,06088,Nice,06,93,7.2528,43.7032,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,7.2528,43.7032,commune,
2023-ef6fbe86-1,FR,77096,Chartrettes,77,11,2.7091,48.4958,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-60fc7413-1,FR,93066,Saint-Denis,93,11,2.3657,48.9378,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-1fb6e2c5-1,FR,84087,Orange,84,93,4.8031,44.1264,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8031,44.1264,commune,
2023-21f34913-1,FR,69266,Villeurbanne,69,84,4.8898,45.7719,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8898,45.7719,commune,
2023-4411cae1-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-e79b1b0e-1,FR,95527,Roissy-en-France,95,11,2.5188,49.0036,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.5188,49.0036,commune,
2023-e7a73e85-1,FR,93073,Tremblay-en-France,93,11,2.5481,48.9744,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.5481,48.9744,commune,
2023-1523eaa8-1,FR,69299,Colombier-Saugnieu,69,84,5.1084,45.7174,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.1084,45.7174,commune,
2023-53b27403-1,FR,92051,Neuilly-sur-Seine,92,11,2.2651,48.8862,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2651,48.8862,commune,
2023-8f1653c8-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2023-6539de70-1,FR,77288,Melun,77,11,2.6552,48.5421,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.6552,48.5421,commune,
2023-f1a786b5-1,FR,74012,Annemasse,74,84,6.2476,46.1890,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.2476,46.1890,commune,
2023-aefed898-1,FR,93070,Saint-Ouen-sur-Seine,93,11,2.3329,48.9118,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3329,48.9118,commune,
2023-fbe72ad1-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-54b7e1b2-1,FR,93013,Le Bourget,93,11,2.4287,48.9378,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-2ad104d6-1,FR,92025,Colombes,92,11,2.2469,48.9218,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-93893cc7-1,FR,57540,Phalsbourg,57,44,7.2636,48.7673,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-49cb5079-1,FR,93073,Tremblay-en-France,93,11,2.5481,48.9744,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-8856e16e-1,FR,2A004,Ajaccio,2A,94,8.7058,41.9228,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-fd8ba0f0-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-540766c4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-36748daf-1,FR,83126,La Seyne-sur-Mer,83,93,5.8789,43.0837,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.8789,43.0837,commune,
2023-0922064a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-00905bbe-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-adf4b692-3,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-65edd2dd-1,FR,93008,Bobigny,93,11,2.4432,48.9073,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4432,48.9073,commune,
2023-16c190f0-1,FR,14488,Ouistreham,14,28,-0.2564,49.2709,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.2564,49.2709,commune,
2023-6e2e0746-1,FR,59350,Lille,59,32,3.0468,50.6311,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0468,50.6311,commune,
2023-e01478f0-1,FR,38421,Saint-Martin-d'Hères,38,84,5.7646,45.1782,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-12bd7db8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-64a67e06-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-66a05949-1,FR,51504,Saint-Martin-sur-le-Pré,51,44,4.3542,48.9895,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.3542,48.9895,commune,
2023-ef1fa623-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,
2023-853e0b61-1,FR,25056,Besançon,25,27,6.0123,47.2602,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.0123,47.2602,commune,
2023-50d9bd59-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-3e28973a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-53076ec1-1,FR,94018,Charenton-le-Pont,94,11,2.4050,48.8229,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4050,48.8229,commune,
2023-c8813870-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-93bdd221-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-f07cecdc-1,FR,78646,Versailles,78,11,2.1191,48.8039,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-3242403b-1,FR,83115,Sainte-Maxime,83,93,6.6139,43.3584,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.6139,43.3584,commune,
2023-27fad742-1,FR,83115,Sainte-Maxime,83,93,6.6139,43.3584,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-d7ca05b8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-d7ca05b8-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-dc248632-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-3040a582-1,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-c81d911b-1,FR,59512,Roubaix,59,32,3.1843,50.6887,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1843,50.6887,commune,
2023-42532623-1,FR,21617,Talant,21,27,4.9959,47.3389,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-1b7d5796-1,FR,18150,Méry-sur-Cher,18,24,1.9924,47.2483,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.9924,47.2483,commune,
2023-a3bb8ea2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-6ec5fedd-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-b407c793-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-75edac69-1,FR,59378,Marcq-en-Barœul,59,32,3.1006,50.6793,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-a3de95fb-1,FR,59378,Marcq-en-Barœul,59,32,3.1006,50.6793,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1006,50.6793,commune,
2023-8bc08a3a-1,FR,13117,Vitrolles,13,93,5.2656,43.4509,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.2656,43.4509,commune,
2023-e836be58-1,US,,,,,-95.7129,37.0902,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-93f5db6a-1,US,,,,,-95.7129,37.0902,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-77ea45a6-1,IE,,,,,-8.2439,53.4129,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-a5b54a0e-1,IE,,,,,-8.2439,53.4129,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-b6e63b6d-1,FR,94052,Nogent-sur-Marne,94,11,2.4811,48.8370,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-e9883888-1,FR,59512,Roubaix,59,32,3.1843,50.6887,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-890e8cb7-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-51334a3a-1,FR,59378,Marcq-en-Barœul,59,32,3.1006,50.6793,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-65d70ba3-1,FR,87085,Limoges,87,75,1.2260,45.8567,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-fe1d69fe-1,FR,97422,Le Tampon,974,04,55.5701,-21.2250,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-5e8f0a4b-1,FR,46219,Peyrilles,46,76,1.3869,44.6204,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-b7a82413-1,FR,92024,Clichy,92,11,2.3041,48.9041,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-25844baa-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-99ead0de-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-e6b678fa-1,FR,94067,Saint-Mandé,94,11,2.4195,48.8414,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-8646e89a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-084ad6ae-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-26f98820-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-ce8f2a14-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-11603d21-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2023-dadaae87-1,FR,06029,Cannes,06,93,7.0152,43.5454,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,7.0152,43.5454,commune,
2023-00e34220-1,FR,68118,Habsheim,68,44,7.4333,47.7271,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,7.4333,47.7271,commune,
2023-3040a582-2,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-ebe06e18-1,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-0857da19-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-77b1b6ce-1,FR,95199,Domont,95,11,2.3243,49.0289,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-312eea63-1,FR,95199,Domont,95,11,2.3243,49.0289,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-37b347e5-1,FR,78267,Gargenville,78,11,1.8112,48.9938,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.8112,48.9938,commune,
2023-6ec47354-1,FR,08365,Rimogne,08,44,4.5357,49.8405,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.5357,49.8405,commune,
2023-969c39ca-1,IL,,,,,34.8516,31.0461,pays,centroide_pays,,centroide pays,cnil,2.307276,48.850654,institution,
2023-4b3239c6-1,FR,92063,Rueil-Malmaison,92,11,2.1806,48.8717,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-65845b9d-1,FR,24322,Périgueux,24,75,0.7105,45.1939,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-e5fbcd97-1,FR,89024,Auxerre,89,27,3.5821,47.7939,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-858903d8-1,FR,65417,Séméac,65,76,0.1108,43.2248,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-cfb8c48d-1,FR,57463,Metz,57,44,6.1962,49.1048,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-2a5589f9-1,FR,01053,Bourg-en-Bresse,01,84,5.2469,46.2027,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-c2ca822f-1,FR,97302,Cayenne,973,03,-52.3319,4.9464,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-fd1f9e34-1,FR,2A004,Ajaccio,2A,94,8.7058,41.9228,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-4d90725a-1,FR,50147,Coutances,50,28,-1.4451,49.0552,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-b0580788-1,FR,54076,Blainville-sur-l'Eau,54,44,6.4158,48.5499,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-66098f72-1,FR,45145,Ferrières-en-Gâtinais,45,24,2.8122,48.0992,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-e9d0091c-1,FR,81045,Les Cabannes,81,76,1.9279,44.0770,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-20b6c666-1,FR,84007,Avignon,84,93,4.8333,43.9416,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-179ac54c-1,FR,60057,Beauvais,60,32,2.0877,49.4425,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-46987ae6-1,FR,02095,Bohain-en-Vermandois,02,32,3.4640,49.9887,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-6215e8e4-1,FR,56046,Crach,56,53,-2.9949,47.6307,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-2c5ece7e-1,FR,35095,Dol-de-Bretagne,35,53,-1.7467,48.5338,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-6c112df4-1,FR,12145,Millau,12,76,3.1176,44.0982,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-90af31b5-1,FR,64445,Pau,64,75,-0.3435,43.3219,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-c33b9e21-1,FR,74281,Thonon-les-Bains,74,84,6.4776,46.3745,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-fabd8737-1,FR,59009,Villeneuve-d'Ascq,59,32,3.1619,50.6362,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-8c60f3ed-1,FR,91687,Viry-Châtillon,91,11,2.3758,48.6662,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-421f9292-1,FR,94054,Orly,94,11,2.4030,48.7402,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-aa540bc6-1,FR,36044,Châteauroux,36,24,1.6903,46.8023,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-1d6fc2f6-1,FR,04070,Digne-les-Bains,04,93,6.2495,44.0954,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-58221195-1,FR,92050,Nanterre,92,11,2.2018,48.8974,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-8c4a959d-1,FR,88160,Épinal,88,44,6.4867,48.1637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2023-6c7c064c-1,FR,83137,Toulon,83,93,5.9334,43.1364,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
